movies,categories,run_time,screen_time,n_movies
7750,1,"[1, 15]","[5, 5]","[2, 2]"
5500,31,"[99, 215]","[24, 25]","[10, 14]"
1000,43,"[28, 38]","[24, 24]","[11, 11]"
8110,29,"[102, 118]","[26, 26]","[11, 11]"
5230,2,"[3, 14]","[12, 12]","[6, 6]"
370,6,"[19, 30]","[22, 23]","[8, 11]"
9550,48,"[140, 160]","[26, 26]","[11, 11]"
3970,38,"[73, 97]","[26, 26]","[11, 11]"
6940,43,"[188, 220]","[25, 25]","[12, 12]"
4780,6,"[20, 35]","[25, 25]","[12, 12]"
6940,2,"[16, 30]","[22, 22]","[9, 9]"
640,33,"[38, 46]","[24, 24]","[14, 14]"
3970,10,"[44, 54]","[25, 25]","[10, 10]"
8830,34,"[68, 83]","[26, 26]","[11, 11]"
1900,3,"[16, 24]","[22, 22]","[8, 8]"
8200,43,"[126, 141]","[26, 26]","[13, 13]"
8830,20,"[59, 101]","[26, 26]","[13, 15]"
4780,13,"[54, 71]","[24, 24]","[16, 16]"
640,27,"[36, 48]","[24, 24]","[12, 12]"
6400,39,"[95, 110]","[27, 27]","[15, 15]"
2980,21,"[77, 96]","[25, 25]","[11, 11]"
9910,26,"[56, 74]","[26, 26]","[14, 14]"
6760,13,"[90, 101]","[28, 28]","[11, 11]"
7030,24,"[80, 116]","[26, 27]","[15, 16]"
5050,6,"[94, 118]","[28, 28]","[15, 15]"
5770,36,"[33, 61]","[26, 26]","[11, 11]"
3430,42,"[23, 93]","[25, 26]","[10, 14]"
4870,5,"[77, 89]","[24, 24]","[11, 11]"
1270,44,"[45, 48]","[27, 27]","[13, 13]"
1990,10,"[56, 67]","[25, 25]","[14, 14]"
7300,5,"[92, 104]","[24, 24]","[12, 14]"
1270,50,"[30, 44]","[25, 25]","[12, 12]"
5770,22,"[80, 98]","[26, 26]","[12, 12]"
4870,48,"[133, 156]","[26, 26]","[13, 13]"
7030,30,"[69, 110]","[24, 27]","[13, 15]"
9910,32,"[109, 122]","[28, 28]","[14, 14]"
2980,35,"[21, 32]","[24, 24]","[11, 11]"
2710,17,"[23, 35]","[24, 25]","[9, 13]"
7030,18,"[71, 87]","[25, 25]","[13, 13]"
7390,9,"[103, 114]","[24, 24]","[10, 10]"
1990,38,"[37, 51]","[24, 24]","[13, 13]"
280,23,"[14, 23]","[25, 26]","[11, 12]"
5410,20,"[121, 134]","[26, 26]","[12, 12]"
10000,9,"[105, 116]","[26, 26]","[11, 11]"
280,37,"[12, 25]","[25, 25]","[10, 10]"
5410,34,"[28, 93]","[25, 25]","[12, 14]"
6400,11,"[29, 40]","[26, 26]","[12, 12]"
5500,7,"[51, 62]","[27, 27]","[13, 13]"
2260,49,"[45, 59]","[25, 25]","[10, 10]"
4240,17,"[50, 59]","[25, 25]","[9, 10]"
5410,35,"[68, 79]","[25, 25]","[12, 12]"
280,36,"[20, 30]","[26, 26]","[10, 10]"
10000,8,"[16, 75]","[26, 26]","[11, 15]"
4240,16,"[90, 107]","[26, 26]","[15, 15]"
2260,48,"[43, 54]","[26, 26]","[11, 11]"
5500,6,"[33, 54]","[24, 24]","[12, 12]"
6400,10,"[28, 85]","[25, 27]","[11, 13]"
7390,8,"[55, 65]","[27, 27]","[13, 13]"
7030,19,"[113, 129]","[24, 24]","[13, 13]"
5410,21,"[61, 72]","[25, 25]","[16, 16]"
280,22,"[19, 24]","[23, 24]","[10, 10]"
1990,39,"[38, 49]","[25, 25]","[12, 12]"
5770,23,"[74, 84]","[25, 25]","[16, 16]"
7300,4,"[27, 37]","[25, 25]","[12, 12]"
1990,11,"[8, 47]","[25, 25]","[10, 12]"
2980,34,"[54, 67]","[26, 26]","[13, 13]"
9910,33,"[66, 79]","[26, 26]","[13, 13]"
2710,16,"[48, 58]","[27, 27]","[12, 12]"
4870,49,"[37, 94]","[26, 28]","[10, 13]"
7030,31,"[165, 177]","[25, 25]","[13, 13]"
7030,25,"[12, 22]","[25, 25]","[9, 9]"
6760,12,"[15, 28]","[27, 27]","[14, 14]"
9910,27,"[126, 138]","[28, 28]","[12, 12]"
2980,20,"[53, 68]","[25, 25]","[12, 12]"
6400,38,"[124, 142]","[24, 24]","[14, 14]"
1270,45,"[34, 61]","[25, 26]","[11, 12]"
4870,4,"[17, 27]","[24, 24]","[11, 11]"
3430,43,"[66, 78]","[25, 25]","[14, 14]"
5770,37,"[54, 65]","[25, 25]","[14, 14]"
5050,7,"[40, 67]","[25, 26]","[13, 14]"
8830,21,"[24, 35]","[25, 25]","[10, 10]"
8200,42,"[181, 201]","[24, 24]","[15, 15]"
640,26,"[36, 46]","[24, 24]","[12, 12]"
4780,12,"[19, 117]","[26, 27]","[10, 11]"
640,32,"[15, 17]","[25, 25]","[12, 12]"
1900,2,"[10, 19]","[15, 15]","[6, 6]"
3970,11,"[52, 61]","[25, 25]","[13, 13]"
8830,35,"[41, 91]","[24, 26]","[11, 11]"
3970,39,"[62, 76]","[26, 26]","[13, 13]"
9550,49,"[255, 271]","[29, 29]","[14, 14]"
370,7,"[14, 19]","[26, 26]","[11, 11]"
6940,3,"[10, 24]","[18, 19]","[9, 9]"
4780,7,"[102, 119]","[24, 24]","[14, 14]"
6940,42,"[13, 25]","[24, 24]","[10, 10]"
8560,1,"[3, 10]","[8, 9]","[3, 3]"
5230,3,"[40, 51]","[21, 21]","[10, 10]"
8110,28,"[64, 75]","[26, 26]","[12, 12]"
1000,42,"[38, 41]","[26, 26]","[15, 15]"
5500,30,"[17, 98]","[26, 28]","[11, 15]"
7390,15,"[32, 44]","[24, 24]","[12, 12]"
2890,19,"[70, 89]","[24, 24]","[13, 13]"
5500,24,"[27, 42]","[28, 28]","[10, 10]"
7480,49,"[35, 47]","[27, 27]","[12, 12]"
8110,14,"[132, 138]","[25, 25]","[13, 13]"
9640,23,"[44, 54]","[24, 24]","[9, 9]"
7120,34,"[61, 70]","[26, 26]","[12, 12]"
2890,31,"[111, 127]","[26, 26]","[15, 15]"
2440,2,"[2, 10]","[8, 8]","[4, 4]"
7390,29,"[51, 154]","[25, 28]","[10, 13]"
2890,25,"[64, 79]","[25, 25]","[12, 12]"
6670,17,"[101, 110]","[25, 25]","[15, 15]"
7120,20,"[61, 73]","[24, 24]","[11, 11]"
9640,37,"[48, 161]","[24, 26]","[11, 11]"
4150,2,"[9, 18]","[17, 17]","[8, 8]"
3520,46,"[30, 39]","[26, 26]","[12, 12]"
5500,18,"[89, 108]","[24, 27]","[12, 13]"
1360,40,"[48, 59]","[26, 26]","[12, 12]"
7750,11,"[92, 101]","[27, 27]","[12, 12]"
910,36,"[25, 33]","[26, 26]","[13, 13]"
8920,24,"[120, 149]","[25, 25]","[11, 14]"
4330,42,"[130, 138]","[25, 25]","[11, 11]"
9910,6,"[95, 107]","[25, 25]","[9, 9]"
4690,17,"[64, 73]","[24, 24]","[13, 13]"
2170,22,"[29, 72]","[25, 28]","[11, 12]"
2170,36,"[55, 65]","[26, 26]","[15, 15]"
910,22,"[46, 55]","[23, 23]","[12, 12]"
8920,30,"[23, 28]","[26, 26]","[10, 10]"
190,48,"[14, 25]","[23, 24]","[13, 13]"
8920,18,"[61, 78]","[25, 25]","[13, 13]"
2620,6,"[51, 62]","[24, 24]","[11, 11]"
9460,4,"[42, 53]","[26, 26]","[11, 11]"
6850,47,"[66, 150]","[25, 27]","[12, 13]"
5680,2,"[11, 27]","[24, 24]","[9, 9]"
9280,33,"[148, 169]","[24, 24]","[12, 12]"
4150,40,"[36, 57]","[24, 26]","[10, 11]"
4420,22,"[37, 46]","[25, 25]","[13, 13]"
7840,6,"[116, 142]","[26, 26]","[14, 14]"
9280,27,"[27, 86]","[25, 25]","[12, 14]"
4420,36,"[84, 94]","[28, 28]","[12, 12]"
4330,6,"[70, 87]","[25, 25]","[12, 12]"
7750,39,"[22, 24]","[27, 27]","[11, 11]"
10,8,"[2, 3]","[14, 16]","[5, 6]"
4420,6,"[48, 60]","[25, 25]","[12, 12]"
2530,20,"[44, 71]","[26, 26]","[14, 14]"
6490,13,"[42, 55]","[26, 26]","[13, 13]"
3880,43,"[44, 84]","[27, 27]","[11, 15]"
6130,46,"[76, 88]","[25, 25]","[14, 14]"
1180,44,"[55, 67]","[24, 24]","[13, 13]"
10000,28,"[76, 93]","[26, 26]","[12, 12]"
1180,50,"[46, 55]","[26, 26]","[14, 15]"
820,42,"[43, 59]","[26, 26]","[11, 11]"
9370,4,"[45, 60]","[22, 22]","[13, 13]"
7210,13,"[72, 91]","[26, 26]","[13, 15]"
2530,34,"[47, 58]","[25, 25]","[13, 13]"
8650,45,"[100, 117]","[27, 27]","[12, 12]"
4060,20,"[111, 129]","[24, 24]","[14, 14]"
4510,42,"[41, 130]","[24, 27]","[9, 13]"
6220,4,"[148, 175]","[27, 27]","[11, 11]"
1900,12,"[39, 49]","[25, 25]","[12, 12]"
2980,9,"[37, 47]","[25, 25]","[12, 12]"
3610,49,"[35, 81]","[24, 27]","[11, 14]"
10000,14,"[32, 45]","[26, 26]","[10, 10]"
5950,4,"[102, 117]","[25, 25]","[14, 14]"
4060,34,"[78, 94]","[25, 25]","[12, 12]"
8290,41,"[60, 73]","[26, 26]","[14, 14]"
5140,32,"[92, 123]","[24, 24]","[14, 14]"
8020,48,"[155, 172]","[26, 26]","[14, 14]"
7840,35,"[103, 130]","[25, 27]","[13, 15]"
1000,1,"[1, 6]","[1, 1]","[1, 1]"
7840,21,"[89, 99]","[26, 26]","[15, 15]"
5140,26,"[20, 83]","[24, 24]","[10, 12]"
5320,18,"[27, 33]","[27, 27]","[12, 12]"
460,38,"[27, 36]","[22, 22]","[13, 13]"
1540,40,"[31, 41]","[27, 27]","[13, 13]"
2350,2,"[6, 16]","[20, 20]","[8, 8]"
460,10,"[20, 35]","[24, 24]","[12, 12]"
5320,30,"[33, 47]","[24, 24]","[12, 12]"
3160,50,"[103, 113]","[26, 26]","[14, 14]"
1720,42,"[68, 86]","[25, 25]","[14, 14]"
3160,44,"[95, 128]","[25, 26]","[10, 11]"
7030,9,"[24, 32]","[24, 24]","[10, 10]"
5320,24,"[53, 112]","[24, 26]","[13, 14]"
6580,16,"[126, 142]","[25, 25]","[13, 13]"
9370,49,"[139, 161]","[28, 28]","[14, 14]"
1090,41,"[28, 38]","[25, 25]","[8, 8]"
5590,33,"[97, 173]","[25, 27]","[14, 15]"
9460,15,"[74, 84]","[24, 24]","[11, 11]"
5590,27,"[44, 58]","[27, 27]","[10, 10]"
8200,8,"[20, 121]","[26, 28]","[10, 15]"
460,7,"[17, 25]","[24, 24]","[12, 12]"
8740,40,"[140, 159]","[26, 26]","[12, 12]"
7300,16,"[126, 144]","[26, 26]","[13, 13]"
2800,32,"[54, 64]","[26, 26]","[14, 14]"
10,21,"[2, 3]","[14, 14]","[5, 5]"
8290,4,"[48, 58]","[27, 27]","[13, 13]"
1810,17,"[35, 45]","[27, 27]","[14, 14]"
9460,29,"[109, 129]","[26, 26]","[15, 15]"
5860,13,"[82, 91]","[26, 26]","[15, 15]"
910,5,"[38, 48]","[23, 23]","[11, 11]"
10,35,"[2, 9]","[15, 15]","[5, 5]"
2800,26,"[12, 92]","[25, 26]","[9, 12]"
1630,1,"[1, 5]","[5, 5]","[1, 1]"
7930,49,"[122, 140]","[26, 26]","[15, 15]"
2350,28,"[32, 41]","[28, 28]","[12, 12]"
6040,12,"[29, 136]","[25, 25]","[11, 13]"
9010,5,"[87, 98]","[26, 26]","[15, 15]"
8830,6,"[68, 75]","[24, 24]","[11, 11]"
4600,14,"[57, 77]","[26, 27]","[13, 14]"
5050,37,"[15, 25]","[24, 24]","[9, 9]"
8380,44,"[60, 75]","[26, 26]","[14, 14]"
5050,23,"[45, 78]","[24, 26]","[13, 15]"
8380,50,"[17, 28]","[26, 26]","[12, 12]"
6220,38,"[142, 169]","[24, 24]","[12, 12]"
3250,7,"[101, 114]","[26, 26]","[14, 14]"
1450,45,"[21, 40]","[25, 26]","[12, 16]"
4600,28,"[161, 172]","[26, 26]","[14, 14]"
7480,8,"[144, 154]","[24, 24]","[12, 12]"
2350,14,"[71, 79]","[27, 27]","[15, 15]"
5230,35,"[28, 92]","[24, 25]","[10, 11]"
2440,48,"[62, 82]","[27, 27]","[12, 12]"
3700,6,"[29, 42]","[25, 25]","[11, 11]"
6220,10,"[116, 130]","[24, 24]","[11, 11]"
7570,27,"[42, 162]","[24, 27]","[13, 15]"
1450,5,"[24, 34]","[25, 25]","[13, 13]"
3070,41,"[43, 55]","[28, 28]","[12, 12]"
1630,47,"[34, 43]","[24, 24]","[10, 10]"
7570,33,"[31, 138]","[24, 24]","[10, 13]"
5230,21,"[144, 158]","[24, 24]","[12, 12]"
9820,47,"[107, 116]","[26, 26]","[12, 12]"
5230,19,"[72, 157]","[24, 27]","[12, 13]"
1450,41,"[39, 43]","[24, 24]","[12, 12]"
2350,38,"[66, 78]","[26, 26]","[9, 9]"
3250,3,"[5, 14]","[16, 16]","[7, 7]"
5050,27,"[34, 44]","[24, 24]","[11, 11]"
6220,28,"[144, 232]","[25, 27]","[13, 13]"
5050,33,"[89, 106]","[26, 26]","[12, 12]"
8380,40,"[167, 183]","[24, 24]","[12, 12]"
8830,2,"[4, 17]","[17, 19]","[8, 8]"
4600,10,"[15, 32]","[28, 28]","[10, 10]"
9010,1,"[0, 6]","[1, 1]","[1, 1]"
6040,16,"[13, 27]","[24, 25]","[10, 11]"
6130,8,"[140, 151]","[27, 27]","[12, 12]"
4600,38,"[53, 64]","[25, 25]","[14, 14]"
5230,25,"[58, 71]","[24, 24]","[10, 10]"
9820,43,"[36, 201]","[25, 26]","[10, 12]"
1630,43,"[55, 62]","[24, 24]","[11, 11]"
7570,37,"[45, 62]","[24, 24]","[17, 17]"
3070,45,"[18, 71]","[25, 26]","[9, 12]"
1450,1,"[2, 8]","[11, 11]","[4, 4]"
3700,2,"[4, 13]","[10, 10]","[5, 5]"
7570,23,"[49, 63]","[25, 25]","[13, 13]"
6220,14,"[98, 139]","[24, 24]","[14, 16]"
5230,31,"[42, 56]","[25, 25]","[14, 14]"
2350,10,"[53, 63]","[26, 26]","[13, 13]"
7300,12,"[71, 84]","[25, 25]","[14, 14]"
8740,44,"[51, 72]","[25, 26]","[13, 13]"
460,3,"[22, 27]","[21, 21]","[9, 9]"
5590,23,"[62, 70]","[25, 25]","[11, 11]"
9460,11,"[70, 87]","[25, 25]","[12, 16]"
5590,37,"[86, 100]","[25, 25]","[15, 15]"
1360,4,"[30, 40]","[26, 26]","[11, 11]"
1090,45,"[38, 57]","[26, 26]","[17, 17]"
6670,4,"[60, 173]","[26, 26]","[12, 14]"
8740,50,"[190, 208]","[26, 26]","[11, 11]"
6580,12,"[133, 148]","[24, 24]","[14, 14]"
10,19,"[2, 9]","[15, 15]","[5, 5]"
2080,48,"[35, 52]","[25, 26]","[12, 12]"
1630,5,"[16, 26]","[24, 24]","[10, 10]"
2800,22,"[48, 55]","[25, 25]","[13, 13]"
10,31,"[2, 6]","[11, 11]","[4, 4]"
910,1,"[1, 10]","[8, 8]","[4, 4]"
9460,39,"[16, 54]","[24, 25]","[9, 12]"
3880,8,"[38, 46]","[24, 24]","[12, 12]"
3700,48,"[82, 90]","[26, 26]","[12, 12]"
5860,17,"[17, 28]","[24, 24]","[13, 13]"
1810,13,"[85, 94]","[23, 26]","[11, 13]"
10,25,"[2, 2]","[10, 10]","[3, 3]"
2800,36,"[37, 58]","[26, 26]","[12, 12]"
2350,6,"[101, 114]","[23, 23]","[9, 9]"
1540,44,"[48, 59]","[27, 27]","[13, 13]"
5140,22,"[83, 97]","[26, 26]","[12, 15]"
1000,5,"[25, 34]","[26, 26]","[14, 14]"
7840,25,"[117, 135]","[27, 27]","[13, 13]"
5680,49,"[29, 131]","[25, 25]","[13, 14]"
7840,31,"[54, 67]","[24, 24]","[12, 12]"
8290,45,"[180, 199]","[26, 26]","[14, 14]"
5140,36,"[28, 41]","[26, 26]","[14, 14]"
1540,50,"[68, 86]","[24, 25]","[11, 15]"
8110,4,"[34, 45]","[25, 25]","[11, 11]"
460,28,"[28, 31]","[22, 22]","[11, 11]"
5320,20,"[48, 64]","[26, 26]","[12, 12]"
7840,19,"[24, 89]","[24, 26]","[9, 13]"
3160,40,"[66, 77]","[24, 24]","[12, 12]"
1720,46,"[30, 40]","[25, 25]","[13, 13]"
370,48,"[18, 31]","[25, 25]","[12, 12]"
1090,9,"[16, 39]","[24, 27]","[11, 13]"
6580,9,"[108, 122]","[27, 27]","[16, 16]"
6040,4,"[125, 138]","[26, 26]","[14, 14]"
5320,34,"[89, 114]","[25, 25]","[17, 17]"
460,14,"[17, 31]","[24, 26]","[9, 11]"
8650,41,"[90, 103]","[26, 26]","[11, 11]"
2530,30,"[25, 32]","[26, 26]","[12, 12]"
7210,17,"[56, 65]","[25, 25]","[12, 12]"
820,46,"[21, 30]","[25, 25]","[9, 11]"
1180,40,"[66, 72]","[24, 24]","[12, 12]"
10000,38,"[22, 35]","[26, 26]","[11, 11]"
6130,42,"[112, 127]","[24, 24]","[12, 12]"
3880,47,"[43, 125]","[26, 28]","[10, 12]"
6490,17,"[54, 63]","[24, 24]","[12, 12]"
4060,18,"[77, 85]","[25, 25]","[14, 14]"
2530,24,"[28, 40]","[25, 25]","[13, 13]"
4420,2,"[3, 10]","[5, 8]","[3, 3]"
4060,30,"[74, 81]","[25, 25]","[16, 16]"
10000,10,"[47, 55]","[24, 24]","[14, 14]"
8650,8,"[82, 100]","[24, 25]","[11, 14]"
1900,16,"[34, 44]","[27, 27]","[14, 14]"
7660,49,"[52, 60]","[27, 27]","[13, 13]"
2530,18,"[31, 41]","[27, 27]","[13, 13]"
4510,46,"[66, 84]","[25, 25]","[15, 18]"
4060,24,"[31, 39]","[26, 26]","[13, 13]"
8920,34,"[82, 95]","[25, 25]","[12, 12]"
910,26,"[31, 42]","[25, 25]","[14, 14]"
2170,32,"[27, 87]","[26, 27]","[11, 16]"
2170,26,"[55, 61]","[27, 27]","[9, 9]"
4690,13,"[43, 53]","[25, 25]","[11, 11]"
9910,2,"[3, 13]","[9, 9]","[5, 5]"
8920,20,"[73, 91]","[24, 25]","[11, 11]"
4330,46,"[32, 40]","[26, 26]","[13, 13]"
910,32,"[26, 37]","[26, 26]","[11, 11]"
7750,15,"[187, 203]","[24, 27]","[10, 13]"
4420,32,"[137, 159]","[24, 24]","[16, 16]"
4330,2,"[4, 14]","[21, 21]","[7, 7]"
9280,23,"[82, 98]","[24, 24]","[10, 10]"
4150,50,"[90, 155]","[25, 26]","[13, 14]"
4420,26,"[110, 119]","[24, 24]","[11, 11]"
7840,2,"[4, 16]","[10, 10]","[5, 5]"
9280,37,"[83, 166]","[25, 26]","[12, 12]"
5680,6,"[101, 117]","[26, 26]","[13, 13]"
4150,44,"[175, 197]","[26, 26]","[15, 15]"
6850,43,"[36, 45]","[25, 25]","[14, 14]"
7750,29,"[148, 165]","[26, 26]","[13, 13]"
2620,2,"[6, 15]","[19, 19]","[8, 8]"
8110,38,"[74, 91]","[26, 26]","[12, 12]"
5500,20,"[27, 68]","[25, 26]","[13, 14]"
7390,11,"[44, 55]","[25, 25]","[12, 12]"
7120,18,"[45, 59]","[26, 26]","[12, 12]"
550,48,"[20, 31]","[25, 25]","[12, 12]"
7750,4,"[76, 108]","[25, 25]","[13, 13]"
5500,34,"[121, 134]","[24, 24]","[14, 14]"
1000,46,"[28, 38]","[26, 26]","[14, 14]"
1360,44,"[53, 62]","[27, 27]","[14, 14]"
3520,42,"[33, 45]","[24, 25]","[9, 13]"
4150,6,"[55, 59]","[25, 25]","[12, 12]"
9640,33,"[103, 120]","[26, 26]","[11, 11]"
7120,24,"[102, 148]","[25, 27]","[12, 16]"
6670,13,"[146, 158]","[24, 24]","[15, 15]"
2890,21,"[32, 36]","[24, 24]","[12, 12]"
2440,6,"[62, 74]","[26, 26]","[12, 12]"
7390,39,"[45, 113]","[24, 27]","[11, 13]"
2890,35,"[76, 96]","[26, 26]","[14, 14]"
4960,48,"[144, 157]","[27, 27]","[14, 14]"
7120,30,"[26, 35]","[26, 26]","[11, 11]"
9640,27,"[78, 119]","[24, 26]","[14, 14]"
8110,10,"[21, 36]","[25, 25]","[11, 11]"
1360,50,"[70, 82]","[24, 24]","[11, 11]"
8830,31,"[32, 63]","[25, 27]","[12, 14]"
3970,15,"[60, 70]","[27, 27]","[10, 10]"
1900,6,"[59, 70]","[27, 27]","[12, 12]"
640,36,"[37, 53]","[23, 23]","[10, 10]"
4780,16,"[22, 98]","[24, 26]","[11, 13]"
640,22,"[18, 32]","[27, 27]","[17, 17]"
8200,46,"[136, 147]","[25, 25]","[14, 14]"
8830,25,"[38, 53]","[25, 25]","[13, 13]"
3970,29,"[73, 94]","[24, 24]","[13, 14]"
5230,7,"[75, 94]","[24, 24]","[12, 12]"
6940,46,"[148, 161]","[26, 26]","[12, 12]"
8560,5,"[73, 215]","[24, 26]","[12, 14]"
4780,3,"[21, 32]","[24, 24]","[10, 10]"
6940,7,"[37, 49]","[27, 27]","[13, 13]"
370,3,"[8, 48]","[20, 20]","[10, 10]"
8830,19,"[48, 72]","[25, 25]","[10, 11]"
280,26,"[19, 23]","[21, 21]","[10, 10]"
5410,25,"[18, 26]","[26, 26]","[10, 10]"
2980,18,"[56, 65]","[28, 28]","[12, 12]"
5500,2,"[3, 11]","[7, 8]","[4, 4]"
6400,14,"[43, 53]","[25, 25]","[10, 10]"
4240,12,"[64, 74]","[25, 25]","[11, 11]"
280,32,"[20, 23]","[25, 25]","[11, 11]"
6310,48,"[66, 146]","[26, 26]","[12, 13]"
5410,31,"[89, 100]","[27, 27]","[11, 11]"
1990,29,"[70, 79]","[26, 26]","[14, 14]"
5050,3,"[3, 16]","[11, 11]","[5, 5]"
3430,47,"[54, 77]","[25, 28]","[12, 14]"
5770,33,"[28, 38]","[27, 27]","[13, 13]"
5410,19,"[54, 65]","[24, 24]","[13, 13]"
1270,41,"[42, 48]","[26, 26]","[13, 13]"
2980,24,"[105, 122]","[25, 25]","[13, 13]"
9910,23,"[100, 128]","[24, 24]","[12, 12]"
9190,49,"[41, 54]","[25, 25]","[12, 12]"
6760,16,"[93, 130]","[24, 27]","[10, 15]"
7030,21,"[45, 60]","[24, 24]","[13, 13]"
7030,35,"[117, 130]","[24, 24]","[14, 14]"
2710,12,"[54, 64]","[24, 24]","[15, 15]"
9910,37,"[64, 145]","[25, 26]","[13, 13]"
2980,30,"[28, 37]","[25, 25]","[14, 14]"
6400,28,"[198, 221]","[26, 26]","[13, 13]"
1990,15,"[46, 55]","[28, 28]","[12, 12]"
5770,27,"[105, 154]","[27, 28]","[12, 14]"
6400,29,"[46, 62]","[25, 25]","[12, 12]"
2710,13,"[30, 40]","[25, 25]","[13, 13]"
2980,31,"[49, 57]","[26, 26]","[13, 13]"
9910,36,"[35, 58]","[24, 26]","[12, 13]"
7030,34,"[40, 54]","[26, 26]","[14, 14]"
5770,26,"[67, 77]","[27, 27]","[13, 13]"
7300,1,"[1, 6]","[2, 5]","[2, 2]"
1990,14,"[39, 46]","[26, 26]","[11, 11]"
1270,40,"[23, 37]","[27, 27]","[13, 13]"
4870,1,"[0, 12]","[1, 1]","[1, 1]"
5410,18,"[32, 51]","[24, 26]","[12, 13]"
5770,32,"[96, 106]","[29, 29]","[11, 11]"
3430,46,"[33, 46]","[24, 24]","[12, 12]"
5050,2,"[4, 16]","[18, 18]","[6, 6]"
7030,20,"[55, 162]","[24, 24]","[9, 12]"
6760,17,"[12, 23]","[25, 25]","[10, 10]"
9190,48,"[61, 75]","[26, 26]","[14, 14]"
9910,22,"[102, 134]","[24, 24]","[11, 13]"
2980,25,"[40, 51]","[25, 25]","[10, 10]"
4240,13,"[84, 94]","[26, 26]","[12, 12]"
6400,15,"[105, 125]","[24, 25]","[11, 11]"
5500,3,"[116, 130]","[26, 26]","[11, 11]"
1990,28,"[49, 67]","[25, 25]","[17, 17]"
6310,49,"[41, 56]","[25, 25]","[11, 11]"
5410,30,"[77, 124]","[26, 28]","[13, 14]"
280,33,"[19, 23]","[24, 24]","[11, 11]"
5410,24,"[62, 73]","[26, 26]","[14, 14]"
280,27,"[20, 31]","[23, 23]","[13, 13]"
2980,19,"[88, 125]","[27, 27]","[13, 13]"
6940,6,"[22, 94]","[25, 27]","[10, 12]"
4780,2,"[2, 16]","[11, 11]","[6, 6]"
8560,4,"[43, 64]","[25, 25]","[14, 14]"
6940,47,"[68, 119]","[25, 27]","[11, 13]"
8830,18,"[62, 68]","[27, 27]","[13, 13]"
370,2,"[3, 4]","[11, 11]","[6, 6]"
3970,28,"[53, 64]","[25, 25]","[13, 13]"
5230,6,"[53, 118]","[24, 25]","[10, 12]"
640,23,"[21, 24]","[24, 24]","[12, 12]"
4780,17,"[44, 54]","[24, 24]","[14, 14]"
8830,24,"[28, 39]","[24, 24]","[11, 11]"
8200,47,"[38, 76]","[24, 25]","[12, 12]"
1900,7,"[39, 47]","[27, 27]","[12, 12]"
8830,30,"[82, 92]","[25, 25]","[15, 15]"
3970,14,"[11, 88]","[26, 27]","[10, 11]"
640,37,"[35, 46]","[24, 24]","[10, 10]"
4960,49,"[88, 98]","[25, 25]","[13, 13]"
7120,31,"[81, 89]","[27, 27]","[14, 14]"
2890,34,"[68, 87]","[25, 27]","[13, 14]"
7390,38,"[110, 121]","[24, 24]","[11, 11]"
2440,7,"[53, 78]","[28, 28]","[15, 15]"
8110,11,"[31, 45]","[24, 24]","[12, 12]"
9640,26,"[158, 186]","[24, 25]","[9, 13]"
9640,32,"[46, 56]","[24, 24]","[12, 12]"
4150,7,"[68, 82]","[26, 26]","[13, 13]"
3520,43,"[38, 52]","[24, 26]","[12, 14]"
1360,45,"[35, 41]","[26, 26]","[12, 12]"
2890,20,"[101, 112]","[26, 26]","[11, 11]"
6670,12,"[111, 124]","[24, 24]","[12, 12]"
7120,25,"[37, 125]","[26, 26]","[13, 14]"
550,49,"[34, 42]","[23, 23]","[12, 12]"
1000,47,"[31, 38]","[24, 24]","[14, 14]"
5500,35,"[98, 108]","[27, 27]","[12, 12]"
7750,5,"[76, 186]","[25, 27]","[10, 13]"
5500,21,"[23, 34]","[24, 24]","[12, 12]"
8110,39,"[43, 61]","[25, 25]","[14, 14]"
7120,19,"[12, 118]","[24, 27]","[8, 11]"
7390,10,"[67, 84]","[26, 26]","[12, 12]"
6850,42,"[29, 40]","[26, 26]","[12, 12]"
9460,1,"[2, 13]","[5, 7]","[3, 3]"
4150,45,"[47, 61]","[25, 25]","[13, 13]"
5680,7,"[66, 77]","[26, 26]","[11, 11]"
9280,36,"[69, 83]","[26, 26]","[12, 12]"
7840,3,"[23, 111]","[23, 24]","[12, 12]"
4420,27,"[68, 81]","[24, 24]","[11, 11]"
2620,3,"[16, 27]","[22, 22]","[11, 11]"
7750,28,"[51, 84]","[24, 24]","[13, 15]"
9280,22,"[61, 76]","[24, 24]","[13, 13]"
4330,3,"[55, 67]","[25, 25]","[13, 13]"
4420,33,"[94, 108]","[25, 25]","[16, 16]"
9910,3,"[25, 75]","[25, 25]","[11, 11]"
4690,12,"[50, 59]","[24, 24]","[12, 12]"
2170,27,"[74, 87]","[25, 25]","[13, 13]"
7750,14,"[64, 118]","[24, 25]","[12, 16]"
910,33,"[49, 58]","[25, 25]","[12, 12]"
4330,47,"[48, 61]","[27, 27]","[13, 13]"
8920,21,"[117, 134]","[26, 26]","[15, 15]"
910,27,"[22, 31]","[26, 26]","[13, 15]"
8920,35,"[184, 203]","[28, 28]","[12, 12]"
2170,33,"[55, 68]","[25, 25]","[12, 12]"
7660,48,"[65, 74]","[27, 27]","[13, 13]"
6220,1,"[1, 9]","[5, 5]","[3, 3]"
1900,17,"[44, 58]","[24, 24]","[12, 12]"
