movies,categories,run_time,screen_time,n_movies
7030,18,"[107, 107]","[24, 24]","[24, 24]"
7390,9,"[90, 90]","[24, 24]","[24, 24]"
1990,38,"[46, 46]","[24, 24]","[23, 23]"
280,23,"[14, 14]","[24, 24]","[17, 17]"
5410,20,"[90, 90]","[24, 24]","[24, 24]"
10000,9,"[111, 111]","[24, 24]","[24, 24]"
280,37,"[8, 8]","[25, 25]","[17, 17]"
5410,34,"[95, 95]","[24, 24]","[24, 24]"
6400,11,"[75, 75]","[24, 24]","[24, 24]"
5500,7,"[69, 69]","[24, 24]","[24, 24]"
2260,49,"[45, 45]","[24, 24]","[24, 24]"
4240,17,"[58, 58]","[24, 24]","[24, 24]"
5410,35,"[95, 95]","[24, 24]","[24, 24]"
280,36,"[16, 16]","[23, 23]","[14, 14]"
10000,8,"[115, 115]","[24, 24]","[24, 24]"
4240,16,"[65, 65]","[24, 24]","[24, 24]"
2260,48,"[43, 43]","[24, 24]","[24, 24]"
5500,6,"[64, 64]","[24, 24]","[24, 24]"
6400,10,"[78, 78]","[24, 24]","[24, 24]"
7390,8,"[93, 93]","[24, 24]","[24, 24]"
7030,19,"[105, 105]","[24, 24]","[24, 24]"
5410,21,"[84, 84]","[24, 24]","[24, 24]"
280,22,"[12, 12]","[24, 24]","[16, 16]"
1990,39,"[41, 41]","[24, 24]","[23, 23]"
5770,23,"[88, 88]","[24, 24]","[24, 24]"
7300,4,"[43, 43]","[16, 16]","[16, 16]"
1990,11,"[35, 35]","[24, 24]","[24, 24]"
2980,34,"[60, 60]","[24, 24]","[24, 24]"
9910,33,"[160, 160]","[24, 24]","[24, 24]"
2710,16,"[38, 38]","[24, 24]","[24, 24]"
4870,49,"[90, 90]","[24, 24]","[24, 24]"
7030,31,"[118, 118]","[24, 24]","[24, 24]"
7030,25,"[104, 104]","[24, 24]","[24, 24]"
6760,12,"[86, 86]","[24, 24]","[24, 24]"
9910,27,"[158, 158]","[24, 24]","[24, 24]"
2980,20,"[52, 52]","[24, 24]","[24, 24]"
6400,38,"[111, 111]","[24, 24]","[24, 24]"
1270,45,"[37, 37]","[24, 24]","[23, 23]"
4870,4,"[23, 23]","[11, 11]","[11, 11]"
3430,43,"[70, 70]","[24, 24]","[24, 24]"
5770,37,"[102, 102]","[24, 24]","[24, 24]"
5050,7,"[57, 57]","[24, 24]","[24, 24]"
8830,21,"[127, 127]","[24, 24]","[24, 24]"
8200,42,"[152, 152]","[24, 24]","[24, 24]"
640,26,"[21, 21]","[24, 24]","[17, 17]"
4780,12,"[60, 60]","[24, 24]","[24, 24]"
640,32,"[15, 15]","[24, 24]","[19, 19]"
1900,2,"[7, 7]","[6, 6]","[6, 6]"
3970,11,"[54, 54]","[24, 24]","[24, 24]"
8830,35,"[144, 144]","[24, 24]","[24, 24]"
3970,39,"[78, 78]","[24, 24]","[24, 24]"
9550,49,"[168, 168]","[24, 24]","[24, 24]"
370,7,"[17, 17]","[24, 24]","[18, 18]"
6940,3,"[22, 22]","[9, 9]","[9, 9]"
4780,7,"[48, 48]","[24, 24]","[24, 24]"
6940,42,"[125, 125]","[24, 24]","[24, 24]"
8560,1,"[8, 8]","[3, 3]","[3, 3]"
5230,3,"[21, 21]","[10, 10]","[10, 10]"
8110,28,"[134, 134]","[24, 24]","[24, 24]"
1000,42,"[32, 32]","[24, 24]","[24, 24]"
5500,30,"[85, 85]","[24, 24]","[24, 24]"
7390,15,"[96, 96]","[24, 24]","[24, 24]"
2890,19,"[51, 51]","[24, 24]","[24, 24]"
5500,24,"[95, 95]","[24, 24]","[24, 24]"
7480,49,"[131, 131]","[24, 24]","[24, 24]"
8110,14,"[101, 101]","[24, 24]","[24, 24]"
9640,23,"[128, 128]","[24, 24]","[24, 24]"
7120,34,"[129, 129]","[24, 24]","[24, 24]"
2890,31,"[63, 63]","[24, 24]","[24, 24]"
2440,2,"[8, 8]","[5, 5]","[4, 4]"
7390,29,"[120, 120]","[24, 24]","[24, 24]"
2890,25,"[54, 54]","[24, 24]","[24, 24]"
6670,17,"[96, 96]","[24, 24]","[24, 24]"
7120,20,"[104, 104]","[24, 24]","[24, 24]"
9640,37,"[164, 164]","[24, 24]","[24, 24]"
4150,2,"[7, 7]","[8, 8]","[8, 8]"
3520,46,"[72, 72]","[24, 24]","[24, 24]"
5500,18,"[78, 78]","[24, 24]","[24, 24]"
1360,40,"[38, 38]","[24, 24]","[24, 24]"
7750,11,"[95, 95]","[24, 24]","[24, 24]"
910,36,"[33, 33]","[24, 24]","[23, 23]"
8920,24,"[144, 144]","[24, 24]","[24, 24]"
4330,42,"[84, 84]","[24, 24]","[24, 24]"
9910,6,"[101, 101]","[24, 24]","[24, 24]"
4690,17,"[71, 71]","[24, 24]","[24, 24]"
2170,22,"[43, 43]","[24, 24]","[24, 24]"
2170,36,"[51, 51]","[24, 24]","[24, 24]"
910,22,"[16, 16]","[24, 24]","[22, 22]"
8920,30,"[132, 132]","[24, 24]","[24, 24]"
190,48,"[11, 11]","[23, 23]","[16, 16]"
8920,18,"[126, 126]","[24, 24]","[24, 24]"
2620,6,"[36, 36]","[24, 24]","[23, 23]"
9460,4,"[45, 45]","[13, 13]","[13, 13]"
6850,47,"[125, 125]","[24, 24]","[24, 24]"
5680,2,"[17, 17]","[9, 9]","[9, 9]"
9280,33,"[149, 149]","[24, 24]","[24, 24]"
4150,40,"[82, 82]","[24, 24]","[24, 24]"
4420,22,"[72, 72]","[24, 24]","[24, 24]"
7840,6,"[80, 80]","[24, 24]","[24, 24]"
9280,27,"[146, 146]","[24, 24]","[24, 24]"
4420,36,"[72, 72]","[24, 24]","[24, 24]"
4330,6,"[51, 51]","[24, 24]","[24, 24]"
7750,39,"[131, 131]","[24, 24]","[24, 24]"
10,8,"[4, 4]","[14, 14]","[5, 5]"
4420,6,"[51, 51]","[24, 24]","[24, 24]"
2530,20,"[39, 39]","[24, 24]","[24, 24]"
6490,13,"[95, 95]","[24, 24]","[24, 24]"
3880,43,"[66, 66]","[24, 24]","[24, 24]"
6130,46,"[116, 116]","[24, 24]","[24, 24]"
1180,44,"[38, 38]","[24, 24]","[23, 23]"
10000,28,"[159, 159]","[24, 24]","[24, 24]"
1180,50,"[36, 36]","[24, 24]","[24, 24]"
820,42,"[30, 30]","[24, 24]","[21, 21]"
9370,4,"[45, 45]","[13, 13]","[13, 13]"
7210,13,"[96, 96]","[24, 24]","[24, 24]"
2530,34,"[53, 53]","[24, 24]","[24, 24]"
8650,45,"[157, 157]","[24, 24]","[24, 24]"
4060,20,"[69, 69]","[24, 24]","[24, 24]"
4510,42,"[89, 89]","[24, 24]","[24, 24]"
6220,4,"[47, 47]","[17, 17]","[17, 17]"
1900,12,"[37, 37]","[24, 24]","[24, 24]"
2980,9,"[48, 48]","[24, 24]","[24, 24]"
3610,49,"[71, 71]","[24, 24]","[24, 24]"
10000,14,"[123, 123]","[24, 24]","[24, 24]"
5950,4,"[37, 37]","[16, 16]","[16, 16]"
4060,34,"[76, 76]","[24, 24]","[24, 24]"
8290,41,"[147, 147]","[24, 24]","[24, 24]"
5140,32,"[92, 92]","[24, 24]","[24, 24]"
8020,48,"[155, 155]","[24, 24]","[24, 24]"
7840,35,"[135, 135]","[24, 24]","[24, 24]"
1000,1,"[2, 2]","[1, 1]","[1, 1]"
7840,21,"[113, 113]","[24, 24]","[24, 24]"
5140,26,"[90, 90]","[24, 24]","[24, 24]"
5320,18,"[84, 84]","[24, 24]","[24, 24]"
460,38,"[11, 11]","[25, 25]","[19, 19]"
1540,40,"[30, 30]","[24, 24]","[24, 24]"
2350,2,"[5, 5]","[9, 9]","[8, 8]"
460,10,"[20, 20]","[24, 24]","[19, 19]"
5320,30,"[88, 88]","[24, 24]","[24, 24]"
3160,50,"[59, 59]","[24, 24]","[24, 24]"
1720,42,"[44, 44]","[24, 24]","[24, 24]"
3160,44,"[67, 67]","[24, 24]","[24, 24]"
7030,9,"[87, 87]","[24, 24]","[24, 24]"
5320,24,"[88, 88]","[24, 24]","[24, 24]"
6580,16,"[103, 103]","[24, 24]","[24, 24]"
9370,49,"[176, 176]","[24, 24]","[24, 24]"
1090,41,"[32, 32]","[24, 24]","[22, 22]"
5590,33,"[89, 89]","[24, 24]","[24, 24]"
9460,15,"[118, 118]","[24, 24]","[24, 24]"
5590,27,"[95, 95]","[24, 24]","[24, 24]"
8200,8,"[88, 88]","[24, 24]","[24, 24]"
460,7,"[9, 9]","[24, 24]","[21, 21]"
8740,40,"[148, 148]","[24, 24]","[24, 24]"
7300,16,"[101, 101]","[24, 24]","[24, 24]"
2800,32,"[56, 56]","[24, 24]","[24, 24]"
10,21,"[0, 0]","[12, 12]","[5, 5]"
8290,4,"[67, 67]","[20, 20]","[20, 20]"
1810,17,"[26, 26]","[24, 24]","[24, 24]"
9460,29,"[148, 148]","[24, 24]","[24, 24]"
5860,13,"[82, 82]","[24, 24]","[24, 24]"
910,5,"[10, 10]","[24, 24]","[18, 18]"
10,35,"[1, 1]","[14, 14]","[5, 5]"
2800,26,"[58, 58]","[24, 24]","[24, 24]"
1630,1,"[3, 3]","[1, 1]","[1, 1]"
7930,49,"[133, 133]","[24, 24]","[24, 24]"
2350,28,"[40, 40]","[24, 24]","[24, 24]"
6040,12,"[81, 81]","[24, 24]","[24, 24]"
9010,5,"[95, 95]","[24, 24]","[24, 24]"
8830,6,"[88, 88]","[24, 24]","[24, 24]"
4600,14,"[55, 55]","[24, 24]","[24, 24]"
5050,37,"[87, 87]","[24, 24]","[24, 24]"
8380,44,"[158, 158]","[24, 24]","[24, 24]"
5050,23,"[82, 82]","[24, 24]","[24, 24]"
8380,50,"[152, 152]","[24, 24]","[24, 24]"
6220,38,"[111, 111]","[24, 24]","[24, 24]"
3250,7,"[44, 44]","[24, 24]","[24, 24]"
1450,45,"[39, 39]","[24, 24]","[24, 24]"
4600,28,"[82, 82]","[24, 24]","[24, 24]"
7480,8,"[89, 89]","[24, 24]","[24, 24]"
2350,14,"[44, 44]","[24, 24]","[24, 24]"
5230,35,"[90, 90]","[24, 24]","[24, 24]"
2440,48,"[54, 54]","[24, 24]","[24, 24]"
3700,6,"[37, 37]","[24, 24]","[24, 24]"
6220,10,"[80, 80]","[24, 24]","[24, 24]"
7570,27,"[126, 126]","[24, 24]","[24, 24]"
1450,5,"[15, 15]","[24, 24]","[24, 24]"
3070,41,"[64, 64]","[24, 24]","[24, 24]"
1630,47,"[42, 42]","[24, 24]","[24, 24]"
7570,33,"[121, 121]","[24, 24]","[24, 24]"
5230,21,"[79, 79]","[24, 24]","[24, 24]"
9820,47,"[175, 175]","[24, 24]","[24, 24]"
5230,19,"[86, 86]","[24, 24]","[24, 24]"
1450,41,"[40, 40]","[24, 24]","[24, 24]"
2350,38,"[52, 52]","[24, 24]","[24, 24]"
3250,3,"[5, 5]","[7, 7]","[7, 7]"
5050,27,"[84, 84]","[24, 24]","[24, 24]"
6220,28,"[107, 107]","[24, 24]","[24, 24]"
5050,33,"[89, 89]","[24, 24]","[24, 24]"
8380,40,"[157, 157]","[24, 24]","[24, 24]"
8830,2,"[12, 12]","[8, 8]","[8, 8]"
4600,10,"[59, 59]","[24, 24]","[24, 24]"
9010,1,"[1, 1]","[1, 1]","[1, 1]"
6040,16,"[85, 85]","[24, 24]","[24, 24]"
6130,8,"[80, 80]","[24, 24]","[24, 24]"
4600,38,"[88, 88]","[24, 24]","[24, 24]"
5230,25,"[84, 84]","[24, 24]","[24, 24]"
9820,43,"[180, 180]","[24, 24]","[24, 24]"
1630,43,"[41, 41]","[24, 24]","[24, 24]"
7570,37,"[124, 124]","[24, 24]","[24, 24]"
3070,45,"[58, 58]","[24, 24]","[24, 24]"
1450,1,"[5, 5]","[4, 4]","[4, 4]"
3700,2,"[3, 3]","[5, 5]","[5, 5]"
7570,23,"[115, 115]","[24, 24]","[24, 24]"
6220,14,"[90, 90]","[24, 24]","[24, 24]"
5230,31,"[92, 92]","[24, 24]","[24, 24]"
2350,10,"[42, 42]","[24, 24]","[24, 24]"
7300,12,"[105, 105]","[24, 24]","[24, 24]"
8740,44,"[155, 155]","[24, 24]","[24, 24]"
460,3,"[9, 9]","[18, 18]","[12, 12]"
5590,23,"[86, 86]","[24, 24]","[24, 24]"
9460,11,"[102, 102]","[24, 24]","[24, 24]"
5590,37,"[97, 97]","[24, 24]","[24, 24]"
1360,4,"[24, 24]","[24, 24]","[22, 22]"
1090,45,"[29, 29]","[24, 24]","[24, 24]"
6670,4,"[38, 38]","[17, 17]","[17, 17]"
8740,50,"[162, 162]","[24, 24]","[24, 24]"
6580,12,"[85, 85]","[24, 24]","[24, 24]"
10,19,"[5, 5]","[12, 12]","[4, 4]"
2080,48,"[52, 52]","[24, 24]","[24, 24]"
1630,5,"[25, 25]","[24, 24]","[23, 23]"
2800,22,"[53, 53]","[24, 24]","[24, 24]"
10,31,"[5, 5]","[8, 8]","[3, 3]"
910,1,"[0, 0]","[4, 4]","[4, 4]"
9460,39,"[168, 168]","[24, 24]","[24, 24]"
3880,8,"[53, 53]","[24, 24]","[24, 24]"
3700,48,"[76, 76]","[24, 24]","[24, 24]"
5860,17,"[76, 76]","[24, 24]","[24, 24]"
1810,13,"[35, 35]","[24, 24]","[24, 24]"
10,25,"[5, 5]","[9, 9]","[3, 3]"
2800,36,"[57, 57]","[24, 24]","[24, 24]"
2350,6,"[27, 27]","[24, 24]","[24, 24]"
1540,44,"[31, 31]","[24, 24]","[23, 23]"
5140,22,"[87, 87]","[24, 24]","[24, 24]"
1000,5,"[20, 20]","[25, 25]","[22, 22]"
7840,25,"[136, 136]","[24, 24]","[24, 24]"
5680,49,"[97, 97]","[24, 24]","[24, 24]"
7840,31,"[125, 125]","[24, 24]","[24, 24]"
8290,45,"[149, 149]","[24, 24]","[24, 24]"
5140,36,"[89, 89]","[24, 24]","[24, 24]"
1540,50,"[41, 41]","[24, 24]","[23, 23]"
8110,4,"[39, 39]","[13, 13]","[13, 13]"
460,28,"[20, 20]","[24, 24]","[20, 20]"
5320,20,"[88, 88]","[24, 24]","[24, 24]"
7840,19,"[122, 122]","[24, 24]","[24, 24]"
3160,40,"[65, 65]","[24, 24]","[24, 24]"
1720,46,"[36, 36]","[24, 24]","[24, 24]"
370,48,"[21, 21]","[25, 25]","[18, 18]"
1090,9,"[14, 14]","[24, 24]","[23, 23]"
6580,9,"[82, 82]","[24, 24]","[24, 24]"
6040,4,"[38, 38]","[18, 18]","[18, 18]"
5320,34,"[95, 95]","[24, 24]","[24, 24]"
460,14,"[9, 9]","[25, 25]","[16, 16]"
8650,41,"[152, 152]","[24, 24]","[24, 24]"
2530,30,"[40, 40]","[24, 24]","[24, 24]"
7210,17,"[104, 104]","[24, 24]","[24, 24]"
820,46,"[19, 19]","[24, 24]","[22, 22]"
1180,40,"[35, 35]","[24, 24]","[22, 22]"
10000,38,"[165, 165]","[24, 24]","[24, 24]"
6130,42,"[104, 104]","[24, 24]","[24, 24]"
3880,47,"[79, 79]","[24, 24]","[24, 24]"
6490,17,"[90, 90]","[24, 24]","[24, 24]"
4060,18,"[67, 67]","[24, 24]","[24, 24]"
2530,24,"[51, 51]","[24, 24]","[24, 24]"
4420,2,"[1, 1]","[3, 3]","[3, 3]"
4060,30,"[82, 82]","[24, 24]","[24, 24]"
10000,10,"[116, 116]","[24, 24]","[24, 24]"
8650,8,"[106, 106]","[24, 24]","[24, 24]"
1900,16,"[36, 36]","[24, 24]","[24, 24]"
7660,49,"[137, 137]","[24, 24]","[24, 24]"
2530,18,"[49, 49]","[24, 24]","[24, 24]"
4510,46,"[91, 91]","[24, 24]","[24, 24]"
4060,24,"[69, 69]","[24, 24]","[24, 24]"
8920,34,"[146, 146]","[24, 24]","[24, 24]"
910,26,"[27, 27]","[24, 24]","[24, 24]"
2170,32,"[47, 47]","[24, 24]","[24, 24]"
2170,26,"[46, 46]","[24, 24]","[24, 24]"
4690,13,"[67, 67]","[24, 24]","[24, 24]"
9910,2,"[13, 13]","[5, 5]","[5, 5]"
8920,20,"[128, 128]","[24, 24]","[24, 24]"
4330,46,"[93, 93]","[24, 24]","[24, 24]"
910,32,"[28, 28]","[24, 24]","[24, 24]"
7750,15,"[102, 102]","[24, 24]","[24, 24]"
4420,32,"[80, 80]","[24, 24]","[24, 24]"
4330,2,"[13, 13]","[7, 7]","[7, 7]"
9280,23,"[144, 144]","[24, 24]","[24, 24]"
4150,50,"[81, 81]","[24, 24]","[24, 24]"
4420,26,"[79, 79]","[24, 24]","[24, 24]"
7840,2,"[11, 11]","[5, 5]","[5, 5]"
9280,37,"[151, 151]","[24, 24]","[24, 24]"
5680,6,"[65, 65]","[24, 24]","[24, 24]"
4150,44,"[76, 76]","[24, 24]","[24, 24]"
6850,43,"[127, 127]","[24, 24]","[24, 24]"
7750,29,"[130, 130]","[24, 24]","[24, 24]"
2620,2,"[11, 11]","[8, 8]","[8, 8]"
8110,38,"[141, 141]","[24, 24]","[24, 24]"
5500,20,"[92, 92]","[24, 24]","[24, 24]"
7390,11,"[91, 91]","[24, 24]","[24, 24]"
7120,18,"[103, 103]","[24, 24]","[24, 24]"
550,48,"[23, 23]","[24, 24]","[18, 18]"
7750,4,"[67, 67]","[21, 21]","[21, 21]"
5500,34,"[97, 97]","[24, 24]","[24, 24]"
1000,46,"[33, 33]","[24, 24]","[24, 24]"
1360,44,"[36, 36]","[24, 24]","[23, 23]"
3520,42,"[65, 65]","[24, 24]","[24, 24]"
4150,6,"[42, 42]","[24, 24]","[24, 24]"
9640,33,"[155, 155]","[24, 24]","[24, 24]"
7120,24,"[98, 98]","[24, 24]","[24, 24]"
6670,13,"[87, 87]","[24, 24]","[24, 24]"
2890,21,"[56, 56]","[24, 24]","[24, 24]"
2440,6,"[27, 27]","[24, 24]","[24, 24]"
7390,39,"[135, 135]","[24, 24]","[24, 24]"
2890,35,"[63, 63]","[24, 24]","[24, 24]"
4960,48,"[97, 97]","[24, 24]","[24, 24]"
7120,30,"[116, 116]","[24, 24]","[24, 24]"
9640,27,"[150, 150]","[24, 24]","[24, 24]"
8110,10,"[98, 98]","[24, 24]","[24, 24]"
1360,50,"[34, 34]","[24, 24]","[23, 23]"
8830,31,"[140, 140]","[24, 24]","[24, 24]"
3970,15,"[53, 53]","[24, 24]","[24, 24]"
1900,6,"[27, 27]","[24, 24]","[23, 23]"
640,36,"[23, 23]","[24, 24]","[18, 18]"
4780,16,"[67, 67]","[24, 24]","[24, 24]"
640,22,"[19, 19]","[25, 25]","[21, 21]"
8200,46,"[145, 145]","[24, 24]","[24, 24]"
8830,25,"[131, 131]","[24, 24]","[24, 24]"
3970,29,"[70, 70]","[24, 24]","[24, 24]"
5230,7,"[57, 57]","[24, 24]","[24, 24]"
6940,46,"[123, 123]","[24, 24]","[24, 24]"
8560,5,"[41, 41]","[14, 14]","[14, 14]"
4780,3,"[22, 22]","[12, 12]","[12, 12]"
6940,7,"[74, 74]","[24, 24]","[24, 24]"
370,3,"[4, 4]","[17, 17]","[10, 10]"
8830,19,"[123, 123]","[24, 24]","[24, 24]"
280,26,"[15, 15]","[24, 24]","[14, 14]"
5410,25,"[87, 87]","[24, 24]","[24, 24]"
2980,18,"[57, 57]","[24, 24]","[24, 24]"
5500,2,"[9, 9]","[4, 4]","[4, 4]"
6400,14,"[85, 85]","[24, 24]","[24, 24]"
4240,12,"[62, 62]","[24, 24]","[24, 24]"
280,32,"[13, 13]","[23, 23]","[15, 15]"
6310,48,"[117, 117]","[24, 24]","[24, 24]"
5410,31,"[93, 93]","[24, 24]","[24, 24]"
1990,29,"[47, 47]","[24, 24]","[23, 23]"
5050,3,"[10, 10]","[5, 5]","[5, 5]"
3430,47,"[72, 72]","[24, 24]","[24, 24]"
5770,33,"[97, 97]","[24, 24]","[24, 24]"
5410,19,"[83, 83]","[24, 24]","[24, 24]"
1270,41,"[37, 37]","[24, 24]","[24, 24]"
2980,24,"[61, 61]","[24, 24]","[24, 24]"
9910,23,"[149, 149]","[24, 24]","[24, 24]"
9190,49,"[161, 161]","[24, 24]","[24, 24]"
6760,16,"[107, 107]","[24, 24]","[24, 24]"
7030,21,"[112, 112]","[24, 24]","[24, 24]"
7030,35,"[120, 120]","[24, 24]","[24, 24]"
2710,12,"[47, 47]","[24, 24]","[24, 24]"
9910,37,"[164, 164]","[24, 24]","[24, 24]"
2980,30,"[60, 60]","[24, 24]","[24, 24]"
6400,28,"[105, 105]","[24, 24]","[24, 24]"
1990,15,"[39, 39]","[24, 24]","[24, 24]"
5770,27,"[87, 87]","[24, 24]","[24, 24]"
6400,29,"[108, 108]","[24, 24]","[24, 24]"
2710,13,"[45, 45]","[24, 24]","[24, 24]"
2980,31,"[62, 62]","[24, 24]","[24, 24]"
9910,36,"[163, 163]","[24, 24]","[24, 24]"
7030,34,"[123, 123]","[24, 24]","[24, 24]"
5770,26,"[101, 101]","[24, 24]","[24, 24]"
7300,1,"[5, 5]","[2, 2]","[2, 2]"
1990,14,"[36, 36]","[24, 24]","[24, 24]"
1270,40,"[35, 35]","[24, 24]","[23, 23]"
4870,1,"[3, 3]","[1, 1]","[1, 1]"
5410,18,"[84, 84]","[24, 24]","[24, 24]"
5770,32,"[102, 102]","[24, 24]","[24, 24]"
3430,46,"[77, 77]","[24, 24]","[24, 24]"
5050,2,"[10, 10]","[6, 6]","[6, 6]"
7030,20,"[110, 110]","[24, 24]","[24, 24]"
6760,17,"[92, 92]","[24, 24]","[24, 24]"
9190,48,"[157, 157]","[24, 24]","[24, 24]"
9910,22,"[140, 140]","[24, 24]","[24, 24]"
2980,25,"[55, 55]","[24, 24]","[24, 24]"
4240,13,"[60, 60]","[24, 24]","[24, 24]"
6400,15,"[83, 83]","[24, 24]","[24, 24]"
5500,3,"[24, 24]","[12, 12]","[12, 12]"
1990,28,"[43, 43]","[24, 24]","[24, 24]"
6310,49,"[115, 115]","[24, 24]","[24, 24]"
5410,30,"[96, 96]","[24, 24]","[24, 24]"
280,33,"[8, 8]","[24, 24]","[16, 16]"
5410,24,"[86, 86]","[24, 24]","[24, 24]"
280,27,"[8, 8]","[24, 24]","[16, 16]"
2980,19,"[43, 43]","[24, 24]","[24, 24]"
6940,6,"[73, 73]","[24, 24]","[24, 24]"
4780,2,"[10, 10]","[6, 6]","[6, 6]"
8560,4,"[53, 53]","[16, 16]","[16, 16]"
6940,47,"[127, 127]","[24, 24]","[24, 24]"
8830,18,"[133, 133]","[24, 24]","[24, 24]"
370,2,"[1, 1]","[7, 7]","[6, 6]"
3970,28,"[77, 77]","[24, 24]","[24, 24]"
5230,6,"[59, 59]","[22, 22]","[22, 22]"
640,23,"[26, 26]","[24, 24]","[22, 22]"
4780,17,"[71, 71]","[24, 24]","[24, 24]"
8830,24,"[146, 146]","[24, 24]","[24, 24]"
8200,47,"[147, 147]","[24, 24]","[24, 24]"
1900,7,"[31, 31]","[24, 24]","[24, 24]"
8830,30,"[137, 137]","[24, 24]","[24, 24]"
3970,14,"[61, 61]","[24, 24]","[24, 24]"
640,37,"[14, 14]","[24, 24]","[20, 20]"
4960,49,"[94, 94]","[24, 24]","[24, 24]"
7120,31,"[116, 116]","[24, 24]","[24, 24]"
2890,34,"[60, 60]","[24, 24]","[24, 24]"
7390,38,"[131, 131]","[24, 24]","[24, 24]"
2440,7,"[31, 31]","[24, 24]","[24, 24]"
8110,11,"[90, 90]","[24, 24]","[24, 24]"
9640,26,"[158, 158]","[24, 24]","[24, 24]"
9640,32,"[158, 158]","[24, 24]","[24, 24]"
4150,7,"[40, 40]","[24, 24]","[24, 24]"
3520,43,"[73, 73]","[24, 24]","[24, 24]"
1360,45,"[27, 27]","[24, 24]","[23, 23]"
2890,20,"[53, 53]","[24, 24]","[24, 24]"
6670,12,"[92, 92]","[24, 24]","[24, 24]"
7120,25,"[110, 110]","[24, 24]","[24, 24]"
550,49,"[14, 14]","[25, 25]","[20, 20]"
1000,47,"[33, 33]","[24, 24]","[22, 22]"
5500,35,"[102, 102]","[24, 24]","[24, 24]"
7750,5,"[66, 66]","[21, 21]","[20, 20]"
5500,21,"[84, 84]","[24, 24]","[24, 24]"
8110,39,"[145, 145]","[24, 24]","[24, 24]"
7120,19,"[116, 116]","[24, 24]","[24, 24]"
7390,10,"[92, 92]","[24, 24]","[24, 24]"
6850,42,"[129, 129]","[24, 24]","[24, 24]"
9460,1,"[6, 6]","[3, 3]","[3, 3]"
4150,45,"[79, 79]","[24, 24]","[24, 24]"
5680,7,"[64, 64]","[24, 24]","[24, 24]"
9280,36,"[151, 151]","[24, 24]","[24, 24]"
7840,3,"[33, 33]","[12, 12]","[12, 12]"
4420,27,"[79, 79]","[24, 24]","[24, 24]"
2620,3,"[11, 11]","[11, 11]","[11, 11]"
7750,28,"[120, 120]","[24, 24]","[24, 24]"
9280,22,"[138, 138]","[24, 24]","[24, 24]"
4330,3,"[25, 25]","[14, 14]","[14, 14]"
4420,33,"[81, 81]","[24, 24]","[24, 24]"
9910,3,"[34, 34]","[11, 11]","[11, 11]"
4690,12,"[66, 66]","[24, 24]","[24, 24]"
2170,27,"[44, 44]","[24, 24]","[24, 24]"
7750,14,"[101, 101]","[24, 24]","[24, 24]"
910,33,"[19, 19]","[24, 24]","[21, 21]"
4330,47,"[85, 85]","[24, 24]","[24, 24]"
8920,21,"[124, 124]","[24, 24]","[24, 24]"
910,27,"[27, 27]","[24, 24]","[23, 23]"
8920,35,"[138, 138]","[24, 24]","[24, 24]"
2170,33,"[45, 45]","[24, 24]","[24, 24]"
7660,48,"[135, 135]","[24, 24]","[24, 24]"
6220,1,"[6, 6]","[3, 3]","[3, 3]"
1900,17,"[39, 39]","[24, 24]","[24, 24]"
4060,25,"[72, 72]","[24, 24]","[24, 24]"
4510,47,"[89, 89]","[24, 24]","[24, 24]"
2530,19,"[39, 39]","[24, 24]","[24, 24]"
4060,31,"[73, 73]","[24, 24]","[24, 24]"
8650,9,"[100, 100]","[24, 24]","[24, 24]"
10000,11,"[117, 117]","[24, 24]","[24, 24]"
5950,1,"[8, 8]","[4, 4]","[4, 4]"
3880,46,"[67, 67]","[24, 24]","[24, 24]"
6130,43,"[117, 117]","[24, 24]","[24, 24]"
10000,39,"[173, 173]","[24, 24]","[24, 24]"
1180,41,"[35, 35]","[24, 24]","[24, 24]"
2530,25,"[49, 49]","[24, 24]","[24, 24]"
4420,3,"[15, 15]","[8, 8]","[8, 8]"
4060,19,"[68, 68]","[24, 24]","[24, 24]"
6490,16,"[88, 88]","[24, 24]","[24, 24]"
7210,16,"[97, 97]","[24, 24]","[24, 24]"
9370,1,"[9, 9]","[3, 3]","[3, 3]"
2530,31,"[51, 51]","[24, 24]","[24, 24]"
8650,40,"[153, 153]","[24, 24]","[24, 24]"
820,47,"[32, 32]","[24, 24]","[22, 22]"
370,49,"[18, 18]","[24, 24]","[17, 17]"
460,15,"[19, 19]","[24, 24]","[18, 18]"
5320,35,"[100, 100]","[24, 24]","[24, 24]"
6040,5,"[52, 52]","[19, 19]","[19, 19]"
6580,8,"[82, 82]","[24, 24]","[24, 24]"
1090,8,"[26, 26]","[24, 24]","[23, 23]"
5320,21,"[88, 88]","[24, 24]","[24, 24]"
1720,47,"[41, 41]","[24, 24]","[24, 24]"
3160,41,"[67, 67]","[24, 24]","[24, 24]"
7840,18,"[111, 111]","[24, 24]","[24, 24]"
5140,37,"[89, 89]","[24, 24]","[24, 24]"
8290,44,"[147, 147]","[24, 24]","[24, 24]"
7840,30,"[138, 138]","[24, 24]","[24, 24]"
460,29,"[20, 20]","[24, 24]","[19, 19]"
8110,5,"[71, 71]","[22, 22]","[22, 22]"
1540,45,"[40, 40]","[24, 24]","[23, 23]"
2350,7,"[35, 35]","[24, 24]","[24, 24]"
5680,48,"[102, 102]","[24, 24]","[24, 24]"
